NUTS;DISTRICT_CODE;SUB_DISTRICT_CODE;REF_YEAR;REF_DATE;T;T_MAX;T_MIN;MEAN_T_MAX;MEAN_T_MIN;NUM_FROST;NUM_ICE;NUM_SUMMER;NUM_HEAT;P;P_MAX;P_MIN;SUN_H;NUM_CLEAR;NUM_CLOUD;REL_HUM;REL_HUM_MAX;REL_HUM_MIN;WIND_VEL;NUM_WIND_VEL60;WIND_VEL_MAX;PRECP_SUM;NUM_PRECP_01;STAT_NUM
AT13;91900;91905;1978;197805;13.3;24.3;1;17.8;9.5;0;0;0;0;989.4;1000.3;971.1;153;0;12;69;99;32;16.6;7;89;98;20;5901
AT13;91900;91905;1978;197806;17.3;28.3;7.7;22.8;12;0;0;9;0;990.2;999.6;979.2;221;4;7;62;95;24;13.7;5;83;46;12;5901
AT13;91900;91905;1978;197807;18.1;30;8.7;23.7;13.2;0;0;12;1;992.2;999.7;981.1;218;5;5;65;93;30;13;2;66;36;13;5901
AT13;91900;91905;1978;197808;18.1;30;8.5;23.8;13.4;0;0;14;1;993.1;1000.8;972.4;237;5;5;63;95;30;13.3;5;112;28;10;5901
AT13;91900;91905;1978;197809;14.9;26.8;7.5;19.5;11.4;0;0;3;0;992;1001.9;983.1;158;2;12;68;95;30;18.4;14;100;44;16;5901
AT13;91900;91905;1978;197810;10.5;22;2.3;14.7;7.3;0;0;0;0;997.8;1006.1;983.9;124;4;8;76;97;41;14;7;99;21;8;5901
AT13;91900;91905;1978;197811;2.5;11.3;-2.4;4.7;0.8;15;1;0;0;1003.8;1013.1;978.7;33;1;23;86;98;49;12.2;2;83;32;5;5901
AT13;91900;91905;1978;197812;1.1;14.2;-10.1;3.7;-1.2;17;6;0;0;987.5;1006.7;964.4;31;1;20;80;99;45;14;7;81;20;17;5901
AT13;91900;91905;1979;197901;-3.2;11;-12.8;-0.3;-5.7;28;16;0;0;989.3;1012;962.8;56;2;15;79;97;40;14.8;8;105;40;18;5901
AT13;91900;91905;1979;197902;1.1;9.1;-5.3;4.1;-0.9;15;1;0;0;989;1009.7;967.1;62;2;16;79;99;36;12.2;3;76;55;16;5901
AT13;91900;91905;1979;197903;6.4;18.9;-5.7;11.5;2.5;7;0;0;0;986;1006.3;964.9;121;1;13;73;95;23;13.3;12;99;112;11;5901
AT13;91900;91905;1979;197904;8.5;21;-0.3;13.7;4.5;1;0;0;0;988;1002;975.5;164;3;12;68;95;24;13.7;5;84;72;14;5901
AT13;91900;91905;1979;197905;15.5;29.3;1.2;21.3;9.7;0;0;13;0;993.9;1006.1;976.7;314;10;3;57;93;27;13.3;9;88;10;7;5901
AT13;91900;91905;1979;197906;19.8;30.9;10;25.1;15.3;0;0;17;5;992.5;1001.1;981.1;206;3;9;67;97;28;13;7;100;159;17;5901
AT13;91900;91905;1979;197907;17.7;28.4;11;22.1;14;0;0;5;0;994;1001.6;986;147;0;15;71;95;42;14.4;4;74;64;20;5901
AT13;91900;91905;1979;197908;18.4;31.4;7;23.6;14.3;0;0;11;1;991;1003.1;982.9;229;3;6;68;93;37;12.6;6;90;35;9;5901
AT13;91900;91905;1979;197909;15.1;26.4;4.4;20.5;11.2;0;0;6;0;995.6;1003.2;982.1;205;9;10;75;97;36;12.6;5;71;33;7;5901
AT13;91900;91905;1979;197910;8.3;23;-2.6;12.6;5.1;3;0;0;0;994.3;1005.3;978.1;154;6;8;74;96;31;13.7;7;77;15;8;5901
AT13;91900;91905;1979;197911;5;16.1;-3.1;7.9;2.7;4;0;0;0;991.9;1006.9;970.3;39;0;19;80;97;24;15.1;9;106;107;22;5901
AT13;91900;91905;1979;197912;4.8;15.9;-2.3;7.7;2.4;7;1;0;0;990.5;1006.8;965.3;49;0;13;78;98;30;14.8;14;105;45;16;5901
AT13;91900;91905;1980;198001;-3.1;5.8;-12.7;-0.8;-4.9;28;18;0;0;993.7;1013.7;974.3;48;2;19;80;98;48;13;5;88;25;16;5901
AT13;91900;91905;1980;198002;2.6;10.2;-4.5;5.9;0.1;15;0;0;0;997.5;1013.6;975.2;87;6;12;79;98;34;13.3;6;88;38;12;5901
AT13;91900;91905;1980;198003;4.2;18.2;-5.5;8;1.5;9;0;0;0;988.1;998.3;972.9;92;1;18;73;97;35;14.4;6;93;39;15;5901
AT13;91900;91905;1980;198004;7.3;20.7;0.7;11.4;3.9;0;0;0;0;990;1002;972.5;120;5;19;72;95;28;16.2;5;87;125;18;5901
AT13;91900;91905;1980;198005;12.5;24.8;2.7;17.3;8;0;0;0;0;989.3;1001.9;976.9;240;3;5;60;92;25;13.3;1;63;18;10;5901
AT13;91900;91905;1980;198006;17.7;30;8.6;22.5;13.3;0;0;6;1;988.5;996.4;980.7;190;1;10;64;96;30;16.9;5;92;53;15;5901
AT13;91900;91905;1980;198007;18.5;27.7;10;23.5;14.3;0;0;10;0;988.9;997.5;976;175;3;15;67;94;32;16.2;8;91;73;15;5901
AT13;91900;91905;1980;198008;19.2;30.6;7.1;24.4;14.9;0;0;14;3;992.3;999.3;983.9;209;4;8;67;96;37;13;4;80;40;11;5901
AT13;91900;91905;1980;198009;14.7;24.1;6.5;19.1;11.3;0;0;0;0;996.7;1003.7;988.8;133;2;8;77;98;41;11.5;1;62;40;8;5901
AT13;91900;91905;1980;198010;9.5;21;0;14;6.3;0;0;0;0;989.8;1006.1;972.3;117;2;11;76;97;38;13.3;5;76;73;11;5901
AT13;91900;91905;1980;198011;3.4;18.5;-5.2;6.7;0.9;12;3;0;0;993;1008.4;977.2;66;1;18;78;98;33;13.7;2;71;75;13;5901
AT13;91900;91905;1980;198012;1.3;12.9;-8.6;4.1;-0.9;16;7;0;0;994;1012.9;964.8;83;3;13;72;97;31;17.3;8;84;25;14;5901
AT13;91900;91905;1981;198101;-0.7;10.1;-11.9;2.5;-3.3;27;7;0;0;994.7;1017.1;962;92;4;15;68;94;35;17.6;9;124;23;14;5901
AT13;91900;91905;1981;198102;1.8;13;-5.5;5;-0.3;16;1;0;0;995.3;1009.2;966.4;105;4;12;69;96;22;15.1;7;78;19;10;5901
AT13;91900;91905;1981;198103;8.7;20.5;-0.7;13.1;5.3;3;0;0;0;988.1;998.1;975.5;129;1;18;67;96;24;15.1;8;91;21;12;5901
AT13;91900;91905;1981;198104;9.9;24.3;-1.1;15.2;5.4;2;0;0;0;993;1001.9;978.3;190;6;11;57;95;15;13;3;76;21;8;5901
AT13;91900;91905;1981;198105;15.2;27;4.8;20.3;10.4;0;0;4;0;989.2;1000.4;971.9;197;2;10;65;95;23;13.7;6;71;43;12;5901
AT13;91900;91905;1981;198106;19;31.3;7.5;24.2;14.5;0;0;16;3;992.2;1001.6;984;204;1;10;62;97;26;15.8;4;71;48;12;5901
AT13;91900;91905;1981;198107;19.5;30.3;10.7;24.8;14.8;0;0;18;3;991.8;1000.4;966.9;200;1;8;64;96;30;15.8;8;80;83;12;5901
AT13;91900;91905;1981;198108;19.7;32.3;10;25.2;15.3;0;0;18;5;993.8;1006.1;980.4;240;5;7;64;93;31;12.2;1;73;38;11;5901
